palabra,freq,diario,por_noticia
obra,7,clarin,0.005
México,7,clarin,0.005
hombre,7,clarin,0.005
transporte,7,clarin,0.005
Leopoldo Jacinto Luque,7,clarin,0.005
vacunación,52,popular,0.00491
victoria,66,infobae,0.00487
ataque,5,todonoticias,0.00486
semana,5,todonoticias,0.00486
aire,5,todonoticias,0.00486
presidente,5,todonoticias,0.00486
detalle,5,todonoticias,0.00486
Stefi Roitman,5,todonoticias,0.00486
Sputnik,5,todonoticias,0.00486
política,5,todonoticias,0.00486
juego,5,todonoticias,0.00486
Nacho Fernández,5,todonoticias,0.00486
dato,5,todonoticias,0.00486
diputado,5,todonoticias,0.00486
video,5,todonoticias,0.00486
Barcelona,5,todonoticias,0.00486
pregunta,5,todonoticias,0.00486
Rusia,5,todonoticias,0.00486
fecha,5,todonoticias,0.00486
robo,5,todonoticias,0.00486
asalto,5,todonoticias,0.00486
anillo,5,todonoticias,0.00486
Ferrari,5,todonoticias,0.00486
barrio,5,todonoticias,0.00486
PASO,5,todonoticias,0.00486
alquiler,5,todonoticias,0.00486
España,5,todonoticias,0.00486
Facebook,5,todonoticias,0.00486
modelo,5,todonoticias,0.00486
contagio,5,todonoticias,0.00486
Wanda Nara,5,todonoticias,0.00486
viernes,51,popular,0.00481
vacunación,24,lanacion,0.00478
ministro,64,infobae,0.00472
ministro,50,popular,0.00472
Colón,49,popular,0.00462
Alvarado,49,popular,0.00462
Petersburgo,49,popular,0.00462
Cilindro,49,popular,0.00462
década,49,popular,0.00462
Marzo,49,popular,0.00462
ráfaga,49,popular,0.00462
Giuliano Galoppo,49,popular,0.00462
Marce,49,popular,0.00462
Avellaneda,49,popular,0.00462
tigre,49,popular,0.00462
Belgrano,49,popular,0.00462
Hierro,49,popular,0.00462
stratego,49,popular,0.00462
momento,49,popular,0.00462
Puerta,49,popular,0.00462
aporte,49,popular,0.00462
defensor,49,popular,0.00462
Paraná,49,popular,0.00462
Monumental,49,popular,0.00462
milla,49,popular,0.00462
Mendoza,49,popular,0.00462
complemento,49,popular,0.00462
Almirante Brown,49,popular,0.00462
recta,49,popular,0.00462
alegría,49,popular,0.00462
Nuggets,49,popular,0.00462
penal,49,popular,0.00462
urbanizar,49,popular,0.00462
Argentinos Juniors,49,popular,0.00462
Quiniela,23,lanacion,0.00458
clase,23,lanacion,0.00458
Australia,48,popular,0.00453
Madrid,47,popular,0.00444
Perú,60,infobae,0.00443
Estero,22,lanacion,0.00438
Martín,22,lanacion,0.00438
Miami,3,perfil,0.00434
José Luis Cabezas,3,perfil,0.00434
Rusia,3,perfil,0.00434
Denver,3,perfil,0.00434
covid,3,perfil,0.00434
diputado,3,perfil,0.00434
Valentín,3,perfil,0.00434
Cristina Kirchner,3,perfil,0.00434
Carla Vizzotti,3,perfil,0.00434
Úrsula Bahillo,3,perfil,0.00434
presión,3,perfil,0.00434
funcionario,3,perfil,0.00434
Campazzo,3,perfil,0.00434
boda,3,perfil,0.00434
producción,3,perfil,0.00434
Cavani,3,perfil,0.00434
mes,3,perfil,0.00434
técnico,3,perfil,0.00434
Paula Chaves,3,perfil,0.00434
look,3,perfil,0.00434
PJ,3,perfil,0.00434
hincha,3,perfil,0.00434
consejo,3,perfil,0.00434
grieta,3,perfil,0.00434
vivo,3,perfil,0.00434
alerta,3,perfil,0.00434
final,3,perfil,0.00434
separación,3,perfil,0.00434
AFIP,3,perfil,0.00434
hinchas,3,perfil,0.00434
consumo,3,perfil,0.00434
hermano,3,perfil,0.00434
bicicleta,3,perfil,0.00434
programa,3,perfil,0.00434
debut,3,perfil,0.00434
impuesto,3,perfil,0.00434
UCR,3,perfil,0.00434
Pampita,3,perfil,0.00434
Donald Trump,3,perfil,0.00434
campeón,3,perfil,0.00434
Wall Street,3,perfil,0.00434
causa,3,perfil,0.00434
Djokovic,3,perfil,0.00434
Macri,3,perfil,0.00434
rumor,3,perfil,0.00434
rover,3,perfil,0.00434
ganancia,3,perfil,0.00434
cargo,3,perfil,0.00434
Google,3,perfil,0.00434
China Suárez,3,perfil,0.00434
arma,3,perfil,0.00434
cuerpo,3,perfil,0.00434
llegada,3,perfil,0.00434
juicio,3,perfil,0.00434
Sergio Massa,3,perfil,0.00434
gesto,3,perfil,0.00434
ley,3,perfil,0.00434
Salud,3,perfil,0.00434
derecho,3,perfil,0.00434
compra,3,perfil,0.00434
Román,3,perfil,0.00434
candidato,3,perfil,0.00434
Dios,3,perfil,0.00434
minuto,3,perfil,0.00434
desabastecimiento,3,perfil,0.00434
fiscal,6,clarin,0.00429
enero,6,clarin,0.00429
noche,6,clarin,0.00429
venta,6,clarin,0.00429
lugar,6,clarin,0.00429
Rusia,6,clarin,0.00429
PASO,6,clarin,0.00429
Joe Biden,6,clarin,0.00429
productor,6,clarin,0.00429
campaña,6,clarin,0.00429
artista,6,clarin,0.00429
familia,6,clarin,0.00429
casa,6,clarin,0.00429
Falda,6,clarin,0.00429
novio,6,clarin,0.00429
final,6,clarin,0.00429
Cataluña,6,clarin,0.00429
demanda,6,clarin,0.00429
proyecto,6,clarin,0.00429
Facebook,6,clarin,0.00429
voz,6,clarin,0.00429
prisión,6,clarin,0.00429
misterio,6,clarin,0.00429
K,6,clarin,0.00429
semana,6,clarin,0.00429
espionaje,6,clarin,0.00429
concurso,45,popular,0.00425
Gonzalo Asis,45,popular,0.00425
Morro García,45,popular,0.00425
victoria,45,popular,0.00425
tarde,45,popular,0.00425
Fotógrafo,45,popular,0.00425
Atlético,45,popular,0.00425
Nadia Podoroska,45,popular,0.00425
mínima,45,popular,0.00425
Florencio Varela,45,popular,0.00425
patrón,45,popular,0.00425
Fabricio Bustos,45,popular,0.00425
UTE,3,telam,0.00425
emergencia,3,telam,0.00425
máxima,3,telam,0.00425
gestión,3,telam,0.00425
marido,3,telam,0.00425
arma,3,telam,0.00425
padre,3,telam,0.00425
funcionario,3,telam,0.00425
OMS,3,telam,0.00425
reunión,3,telam,0.00425
empleado,3,telam,0.00425
pago,3,telam,0.00425
Japón,3,telam,0.00425
detención,3,telam,0.00425
Gaza,3,telam,0.00425
proyecto,3,telam,0.00425
tarjeta,3,telam,0.00425
docente,3,telam,0.00425
triunfo,3,telam,0.00425
defensa,3,telam,0.00425
Marte,3,telam,0.00425
miércoles,3,telam,0.00425
rechazo,3,telam,0.00425
temporada,3,telam,0.00425
producción,3,telam,0.00425
Copa,3,telam,0.00425
Festival,3,telam,0.00425
serie,3,telam,0.00425
contrato,3,telam,0.00425
protocolo,3,telam,0.00425
Trump,3,telam,0.00425
recuento,3,telam,0.00425
US,3,telam,0.00425
junta,3,telam,0.00425
consumo,3,telam,0.00425
lista,3,telam,0.00425
Trotta,3,telam,0.00425
izquierda,3,telam,0.00425
Campazzo,3,telam,0.00425
riesgo,3,telam,0.00425
salud,3,telam,0.00425
Kicillof,3,telam,0.00425
creación,3,telam,0.00425
organización,3,telam,0.00425
diputado,3,telam,0.00425
PJ,3,telam,0.00425
gas,3,telam,0.00425
aumento,3,telam,0.00425
golpe,3,telam,0.00425
lote,3,telam,0.00425
indulto,3,telam,0.00425
Myanmar,3,telam,0.00425
cambio,3,telam,0.00425
Carnaval,3,telam,0.00425
debut,3,telam,0.00425
caída,3,telam,0.00425
aula,3,telam,0.00425
Lorenzo,3,telam,0.00425
Comodoro Py,3,telam,0.00425
ola,3,telam,0.00425
visita,3,telam,0.00425
historia,3,telam,0.00425
críticas,3,telam,0.00425
marcha,3,telam,0.00425
causa,3,telam,0.00425
Arsenal,3,telam,0.00425
UE,3,telam,0.00425
misión,3,telam,0.00425
manera,3,telam,0.00425
Falda,3,telam,0.00425
intento,3,telam,0.00425
ventaja,3,telam,0.00425
Rioja,3,telam,0.00425
resultado,3,telam,0.00425
Congreso,3,telam,0.00425
jubilados,3,telam,0.00425
punto,57,infobae,0.00421
Liga,21,lanacion,0.00418
China,3,ambito,0.00412
Larreta,3,ambito,0.00412
reserva,3,ambito,0.00412
rapero,3,ambito,0.00412
causa,3,ambito,0.00412
película,3,ambito,0.00412
Japón,3,ambito,0.00412
creación,3,ambito,0.00412
clave,3,ambito,0.00412
ATP,3,ambito,0.00412
ganador,3,ambito,0.00412
Godoy Cruz,3,ambito,0.00412
imagen,3,ambito,0.00412
Massa,3,ambito,0.00412
secreto,3,ambito,0.00412
violencia,3,ambito,0.00412
enero,3,ambito,0.00412
hombre,3,ambito,0.00412
combustible,3,ambito,0.00412
atención,3,ambito,0.00412
error,3,ambito,0.00412
aula,3,ambito,0.00412
partido,3,ambito,0.00412
agenda,3,ambito,0.00412
pizza,3,ambito,0.00412
Rosario,3,ambito,0.00412
consumidor,3,ambito,0.00412
pesar,3,ambito,0.00412
vuelta,3,ambito,0.00412
salud,3,ambito,0.00412
México,3,ambito,0.00412
Vélez,3,ambito,0.00412
Diego Molea,3,ambito,0.00412
Djokovic,3,ambito,0.00412
EEUU,3,ambito,0.00412
Magistratura,3,ambito,0.00412
Campazzo,3,ambito,0.00412
auto,3,ambito,0.00412
salida,3,ambito,0.00412
gas,3,ambito,0.00412
sesión,3,ambito,0.00412
Grupo Supervielle,3,ambito,0.00412
turismo,3,ambito,0.00412
éxito,3,ambito,0.00412
policía,3,ambito,0.00412
Mirtha Legrand,3,ambito,0.00412
novio,3,ambito,0.00412
salto,3,ambito,0.00412
adiós,3,ambito,0.00412
Córdoba,3,ambito,0.00412
pérdida,3,ambito,0.00412
Brasil,3,ambito,0.00412
campaña,3,ambito,0.00412
Santiago,3,ambito,0.00412
paso,3,ambito,0.00412
actividad,3,ambito,0.00412
EE UU,3,ambito,0.00412
ajuste,3,ambito,0.00412
argentinos,3,ambito,0.00412
Úrsula Bahillo,3,ambito,0.00412
arma,3,ambito,0.00412
final,3,ambito,0.00412
Fe,3,ambito,0.00412
muertos,3,ambito,0.00412
temporada,3,ambito,0.00412
elección,3,ambito,0.00412
Maradona,3,ambito,0.00412
Facebook,3,ambito,0.00412
regreso,3,ambito,0.00412
Nación,3,ambito,0.00412
denuncia,3,ambito,0.00412
modo,3,ambito,0.00412
Bordet,3,ambito,0.00412
OMC,3,ambito,0.00412
Monumental,3,ambito,0.00412
plazo,3,ambito,0.00412
falta,3,ambito,0.00412
Jujuy,3,ambito,0.00412
foto,3,ambito,0.00412
ser,3,ambito,0.00412
Covishield,3,ambito,0.00412
reforma,3,ambito,0.00412
verano,3,ambito,0.00412
historia,3,ambito,0.00412
vip,3,ambito,0.00412
ventaja,3,ambito,0.00412
inflación,3,ambito,0.00412
candidato,3,ambito,0.00412
Estudiantes,3,ambito,0.00412
protocolo,3,ambito,0.00412
Carla Vizzotti,3,ambito,0.00412
mano,3,paginadoce,0.0041
creación,3,paginadoce,0.0041
golazo,3,paginadoce,0.0041
femicida,3,paginadoce,0.0041
rapero,3,paginadoce,0.0041
reclamo,3,paginadoce,0.0041
aula,3,paginadoce,0.0041
campeón,3,paginadoce,0.0041
funcionario,3,paginadoce,0.0041
poeta,3,paginadoce,0.0041
contrato,3,paginadoce,0.0041
OMS,3,paginadoce,0.0041
desaparición,3,paginadoce,0.0041
Alberto Nisman,3,paginadoce,0.0041
jefe,3,paginadoce,0.0041
peso,3,paginadoce,0.0041
género,3,paginadoce,0.0041
Úrsula,3,paginadoce,0.0041
turismo,3,paginadoce,0.0041
Estados,3,paginadoce,0.0041
Pablo Hasel,3,paginadoce,0.0041
escultura,3,paginadoce,0.0041
documento,3,paginadoce,0.0041
HBO,3,paginadoce,0.0041
Pfizer,3,paginadoce,0.0041
vacunación,3,paginadoce,0.0041
Perseverance,3,paginadoce,0.0041
Falda,3,paginadoce,0.0041
Trump,3,paginadoce,0.0041
Marte,3,paginadoce,0.0041
Boca,3,paginadoce,0.0041
Carretera,3,paginadoce,0.0041
Campazzo,3,paginadoce,0.0041
senado,3,paginadoce,0.0041
Maradona,3,paginadoce,0.0041
fin,3,paginadoce,0.0041
velatorio,3,paginadoce,0.0041
Europa,3,paginadoce,0.0041
rover,3,paginadoce,0.0041
economía,3,paginadoce,0.0041
críticas,3,paginadoce,0.0041
ley,3,paginadoce,0.0041
duda,3,paginadoce,0.0041
secuestro,3,paginadoce,0.0041
M,3,paginadoce,0.0041
paso,3,paginadoce,0.0041
escándalo,3,paginadoce,0.0041
Liga,3,paginadoce,0.0041
frente,3,paginadoce,0.0041
éxito,3,paginadoce,0.0041
cambio,3,paginadoce,0.0041
dólar,20,lanacion,0.00398
Carmen Barbieri,4,todonoticias,0.00389
carrera,4,todonoticias,0.00389
registro,4,todonoticias,0.00389
famosos,4,todonoticias,0.00389
calle,4,todonoticias,0.00389
stress,4,todonoticias,0.00389
embarazo,4,todonoticias,0.00389
China Suárez,4,todonoticias,0.00389
abuso,4,todonoticias,0.00389
periodista,4,todonoticias,0.00389
respuesta,4,todonoticias,0.00389
tendencia,4,todonoticias,0.00389
príncipe,4,todonoticias,0.00389
Monumental,4,todonoticias,0.00389
Úrsula Bahillo,4,todonoticias,0.00389
Carla Vizzotti,4,todonoticias,0.00389
AFIP,4,todonoticias,0.00389
integrante,4,todonoticias,0.00389
pedido,4,todonoticias,0.00389
York,4,todonoticias,0.00389
cartera,4,todonoticias,0.00389
accidente,4,todonoticias,0.00389
imagen,4,todonoticias,0.00389
reapertura,4,todonoticias,0.00389
salud,4,todonoticias,0.00389
fiesta,4,todonoticias,0.00389
refuerzo,4,todonoticias,0.00389
reclamo,4,todonoticias,0.00389
noche,4,todonoticias,0.00389
esposo,4,todonoticias,0.00389
moda,4,todonoticias,0.00389
supermercado,4,todonoticias,0.00389
Falda,4,todonoticias,0.00389
regreso,4,todonoticias,0.00389
acuerdo,4,todonoticias,0.00389
mayores,4,todonoticias,0.00389
TikTok,4,todonoticias,0.00389
Menem,4,todonoticias,0.00389
renuncia,4,todonoticias,0.00389
barbijo,4,todonoticias,0.00389
inicio,4,todonoticias,0.00389
estudio,4,todonoticias,0.00389
juez,4,todonoticias,0.00389
crimen,4,todonoticias,0.00389
duelo,4,todonoticias,0.00389
playa,4,todonoticias,0.00389
noticias,4,todonoticias,0.00389
marcha,4,todonoticias,0.00389
abuelo,4,todonoticias,0.00389
familia,4,todonoticias,0.00389
protocolo,4,todonoticias,0.00389
arma,4,todonoticias,0.00389
riesgo,4,todonoticias,0.00389
padre,4,todonoticias,0.00389
género,4,todonoticias,0.00389
Europa,4,todonoticias,0.00389
Sevilla,41,popular,0.00387
Brasil,52,infobae,0.00384
jornada,52,infobae,0.00384
Alberto Fernández,19,lanacion,0.00378
horario,19,lanacion,0.00378
advisory,50,infobae,0.00369
video,18,lanacion,0.00358
cepa,5,clarin,0.00357
ladrón,5,clarin,0.00357
hermano,5,clarin,0.00357
NBA,5,clarin,0.00357
Brasil,5,clarin,0.00357
estafa,5,clarin,0.00357
mes,5,clarin,0.00357
economía,5,clarin,0.00357
alimento,5,clarin,0.00357
Pfizer,5,clarin,0.00357
lluvia,5,clarin,0.00357
príncipe,5,clarin,0.00357
jueves,5,clarin,0.00357
PJ,5,clarin,0.00357
protocolo,5,clarin,0.00357
virus,5,clarin,0.00357
campo,5,clarin,0.00357
ciudad,5,clarin,0.00357
fin,5,clarin,0.00357
Apple,5,clarin,0.00357
Abierto,5,clarin,0.00357
Buenos Aires,5,clarin,0.00357
bitcoin,5,clarin,0.00357
Corea,5,clarin,0.00357
alza,5,clarin,0.00357
récord,5,clarin,0.00357
peso,5,clarin,0.00357
plan,5,clarin,0.00357
España,5,clarin,0.00357
Úrsula,5,clarin,0.00357
turismo,5,clarin,0.00357
cultivo,5,clarin,0.00357
tipo,5,clarin,0.00357
Femicidio,5,clarin,0.00357
padre,5,clarin,0.00357
marzo,5,clarin,0.00357
China,5,clarin,0.00357
Horacio Verbitsky,5,clarin,0.00357
selección,5,clarin,0.00357
Elon Musk,5,clarin,0.00357
AFIP,5,clarin,0.00357
semifinal,5,clarin,0.00357
género,5,clarin,0.00357
Lionel Messi,5,clarin,0.00357
aula,5,clarin,0.00357
calle,5,clarin,0.00357
frente,48,infobae,0.00354
jueves,36,popular,0.0034
foto,17,lanacion,0.00338
Alemania,17,lanacion,0.00338
Argentina,44,infobae,0.00325
Denver,34,popular,0.00321
patronato,34,popular,0.00321
dificultad,34,popular,0.00321
historia,16,lanacion,0.00318
presidente,16,lanacion,0.00318
Rusia,16,lanacion,0.00318
vuelta,16,lanacion,0.00318
formación,16,lanacion,0.00318
visitante,16,lanacion,0.00318
presidente,43,infobae,0.00317
polémica,32,popular,0.00302
muerte,15,lanacion,0.00299
femicidio,15,lanacion,0.00299
hombre,15,lanacion,0.00299
River,15,lanacion,0.00299
Francia,15,lanacion,0.00299
final,40,infobae,0.00295
vip,31,popular,0.00293
Jorge Macri,31,popular,0.00293
pelo,3,todonoticias,0.00292
Independiente,3,todonoticias,0.00292
EEUU,3,todonoticias,0.00292
carnaval,3,todonoticias,0.00292
senado,3,todonoticias,0.00292
Día,3,todonoticias,0.00292
consejo,3,todonoticias,0.00292
oficial,3,todonoticias,0.00292
imponer,3,todonoticias,0.00292
memes,3,todonoticias,0.00292
Ministerio,3,todonoticias,0.00292
Córdoba,3,todonoticias,0.00292
Covid,3,todonoticias,0.00292
derrota,3,todonoticias,0.00292
marzo,3,todonoticias,0.00292
alimento,3,todonoticias,0.00292
blue,3,todonoticias,0.00292
alerta,3,todonoticias,0.00292
sistema,3,todonoticias,0.00292
movimiento,3,todonoticias,0.00292
protestas,3,todonoticias,0.00292
luz,3,todonoticias,0.00292
Ricky Montaner,3,todonoticias,0.00292
club,3,todonoticias,0.00292
Nicole Neumann,3,todonoticias,0.00292
Instagram,3,todonoticias,0.00292
MasterChef Celebrity,3,todonoticias,0.00292
Joe Biden,3,todonoticias,0.00292
medida,3,todonoticias,0.00292
polémica,3,todonoticias,0.00292
fiscalización,3,todonoticias,0.00292
mito,3,todonoticias,0.00292
fiscal,3,todonoticias,0.00292
TV,3,todonoticias,0.00292
práctica,3,todonoticias,0.00292
Rosario,3,todonoticias,0.00292
error,3,todonoticias,0.00292
oposición,3,todonoticias,0.00292
Luciana Geuna,3,todonoticias,0.00292
grado,3,todonoticias,0.00292
Pfizer,3,todonoticias,0.00292
inteligencia,3,todonoticias,0.00292
COVID,3,todonoticias,0.00292
expresidente,3,todonoticias,0.00292
Ivana,3,todonoticias,0.00292
exnovio,3,todonoticias,0.00292
estafa,3,todonoticias,0.00292
negociación,3,todonoticias,0.00292
oferta,3,todonoticias,0.00292
celulares,3,todonoticias,0.00292
frente,3,todonoticias,0.00292
aparición,3,todonoticias,0.00292
intendente,3,todonoticias,0.00292
sueño,3,todonoticias,0.00292
víctima,3,todonoticias,0.00292
gloria,3,todonoticias,0.00292
impuesto,3,todonoticias,0.00292
Casa,3,todonoticias,0.00292
Lionel Messi,3,todonoticias,0.00292
rastrillaje,3,todonoticias,0.00292
camioneta,3,todonoticias,0.00292
energía,3,todonoticias,0.00292
Carnaval,3,todonoticias,0.00292
explosión,3,todonoticias,0.00292
cepa,3,todonoticias,0.00292
carne,3,todonoticias,0.00292
misterio,3,todonoticias,0.00292
casamiento,3,todonoticias,0.00292
euro,3,todonoticias,0.00292
límite,3,todonoticias,0.00292
ropa,3,todonoticias,0.00292
corrupción,3,todonoticias,0.00292
gesto,3,todonoticias,0.00292
Barby Silenzi,3,todonoticias,0.00292
mamá,3,todonoticias,0.00292
Tucumán,3,todonoticias,0.00292
Pampita,3,todonoticias,0.00292
Pablo Hasel,3,todonoticias,0.00292
película,3,todonoticias,0.00292
poder,3,todonoticias,0.00292
perro,3,todonoticias,0.00292
Anses,3,todonoticias,0.00292
viernes,3,todonoticias,0.00292
campaña,3,todonoticias,0.00292
programa,3,todonoticias,0.00292
plan,3,todonoticias,0.00292
Diego Leuco,3,todonoticias,0.00292
colección,3,todonoticias,0.00292
Lali Espósito,3,todonoticias,0.00292
eje,3,todonoticias,0.00292
frontera,3,todonoticias,0.00292
actor,3,todonoticias,0.00292
Formosa,3,todonoticias,0.00292
miércoles,3,todonoticias,0.00292
grito,3,todonoticias,0.00292
mente,3,todonoticias,0.00292
bikini,3,todonoticias,0.00292
Perseverance,3,todonoticias,0.00292
fuego,3,todonoticias,0.00292
Corte,3,todonoticias,0.00292
causa,3,todonoticias,0.00292
campeón,3,todonoticias,0.00292
Telenoche,3,todonoticias,0.00292
horario,3,todonoticias,0.00292
PSG,3,todonoticias,0.00292
frase,3,todonoticias,0.00292
mercado,3,todonoticias,0.00292
formación,3,todonoticias,0.00292
Angela Merkel,3,todonoticias,0.00292
desabastecimiento,3,todonoticias,0.00292
Camilo,3,todonoticias,0.00292
denuncia,3,todonoticias,0.00292
Estudiantes,3,todonoticias,0.00292
pizza,3,todonoticias,0.00292
sala,3,todonoticias,0.00292
mes,3,todonoticias,0.00292
participante,3,todonoticias,0.00292
reality,4,clarin,0.00286
negocio,4,clarin,0.00286
Comodoro Py,4,clarin,0.00286
MasterChef Celebrity,4,clarin,0.00286
Carnaval,4,clarin,0.00286
aterrizaje,4,clarin,0.00286
mercado,4,clarin,0.00286
nafta,4,clarin,0.00286
verano,4,clarin,0.00286
celular,4,clarin,0.00286
canción,4,clarin,0.00286
sueño,4,clarin,0.00286
crimen,4,clarin,0.00286
título,4,clarin,0.00286
problema,4,clarin,0.00286
contrato,4,clarin,0.00286
Meghan Markle,4,clarin,0.00286
reacción,4,clarin,0.00286
Facundo Campazzo,4,clarin,0.00286
hospital,4,clarin,0.00286
refuerzo,4,clarin,0.00286
futbol,4,clarin,0.00286
Casa,4,clarin,0.00286
secreto,4,clarin,0.00286
pase,4,clarin,0.00286
asesino,4,clarin,0.00286
costo,4,clarin,0.00286
Ganancias,4,clarin,0.00286
amistad,4,clarin,0.00286
golpe,4,clarin,0.00286
cierre,4,clarin,0.00286
elección,4,clarin,0.00286
nene,4,clarin,0.00286
década,4,clarin,0.00286
Menem,4,clarin,0.00286
Guzmán,4,clarin,0.00286
jefe,4,clarin,0.00286
muertos,4,clarin,0.00286
sábado,4,clarin,0.00286
Paraguay,4,clarin,0.00286
Liniers,4,clarin,0.00286
viernes,4,clarin,0.00286
desaparición,4,clarin,0.00286
política,4,clarin,0.00286
teoría,4,clarin,0.00286
amenaza,4,clarin,0.00286
personal,4,clarin,0.00286
maíz,4,clarin,0.00286
anillo,4,clarin,0.00286
clima,4,clarin,0.00286
punto,4,clarin,0.00286
Diego Maradona,4,clarin,0.00286
rapero,4,clarin,0.00286
empleado,4,clarin,0.00286
duda,4,clarin,0.00286
ley,4,clarin,0.00286
contagio,4,clarin,0.00286
cuerpo,4,clarin,0.00286
ANSeS,4,clarin,0.00286
millonario,4,clarin,0.00286
frente,4,clarin,0.00286
miércoles,4,clarin,0.00286
gobierno,14,lanacion,0.00279
horóscopo,14,lanacion,0.00279
Ginés González García,14,lanacion,0.00279
dosis,37,infobae,0.00273
hijo,13,lanacion,0.00259
Inglaterra,13,lanacion,0.00259
amor,13,lanacion,0.00259
pandemia,13,lanacion,0.00259
precio,13,lanacion,0.00259
vip,13,lanacion,0.00259
Estados,13,lanacion,0.00259
Barcelona,13,lanacion,0.00259
juicio,35,infobae,0.00258
Coronavirus,35,infobae,0.00258
Serie,12,lanacion,0.00239
juez,12,lanacion,0.00239
campo,12,lanacion,0.00239
mujer,12,lanacion,0.00239
domingo,12,lanacion,0.00239
Copa,12,lanacion,0.00239
elección,32,infobae,0.00236
semana,32,infobae,0.00236
partido,31,infobae,0.00229
Carlos Menem,31,infobae,0.00229
Trump,31,infobae,0.00229
Bolivia,11,lanacion,0.00219
semana,11,lanacion,0.00219
provincia,11,lanacion,0.00219
Rosario,11,lanacion,0.00219
miércoles,23,popular,0.00217
sector,3,clarin,0.00214
tormenta,3,clarin,0.00214
signo,3,clarin,0.00214
pronóstico,3,clarin,0.00214
turno,3,clarin,0.00214
Brian Castaño,3,clarin,0.00214
horario,3,clarin,0.00214
teléfono,3,clarin,0.00214
clásico,3,clarin,0.00214
Congreso,3,clarin,0.00214
Mendoza,3,clarin,0.00214
línea,3,clarin,0.00214
tonelada,3,clarin,0.00214
Norte,3,clarin,0.00214
Janeiro,3,clarin,0.00214
cárcel,3,clarin,0.00214
licencia,3,clarin,0.00214
señal,3,clarin,0.00214
banda,3,clarin,0.00214
Wall Street,3,clarin,0.00214
reforma,3,clarin,0.00214
nieto,3,clarin,0.00214
Facundo Astudillo Castro,3,clarin,0.00214
caudal,3,clarin,0.00214
pueblo,3,clarin,0.00214
estudiante,3,clarin,0.00214
novela,3,clarin,0.00214
vecino,3,clarin,0.00214
caída,3,clarin,0.00214
medida,3,clarin,0.00214
Cruz,3,clarin,0.00214
tierra,3,clarin,0.00214
premio,3,clarin,0.00214
Tucumán,3,clarin,0.00214
diputado,3,clarin,0.00214
silencio,3,clarin,0.00214
domingo,3,clarin,0.00214
Día,3,clarin,0.00214
cuenta,3,clarin,0.00214
beneficio,3,clarin,0.00214
América,3,clarin,0.00214
Bitcoin,3,clarin,0.00214
momento,3,clarin,0.00214
crítica,3,clarin,0.00214
Daniil Medvedev,3,clarin,0.00214
grado,3,clarin,0.00214
hijo,3,clarin,0.00214
tecnología,3,clarin,0.00214
corte,3,clarin,0.00214
temporada,3,clarin,0.00214
Axel Kicillof,3,clarin,0.00214
consumo,3,clarin,0.00214
camión,3,clarin,0.00214
mano,3,clarin,0.00214
titular,3,clarin,0.00214
Disney,3,clarin,0.00214
iPhone,3,clarin,0.00214
búsqueda,3,clarin,0.00214
formador,3,clarin,0.00214
guerra,3,clarin,0.00214
enfermedad,3,clarin,0.00214
actor,3,clarin,0.00214
Italia,3,clarin,0.00214
contagiados,3,clarin,0.00214
Boca,3,clarin,0.00214
Chile,3,clarin,0.00214
descuento,3,clarin,0.00214
leyenda,3,clarin,0.00214
función,3,clarin,0.00214
Domingo Cavallo,3,clarin,0.00214
formación,3,clarin,0.00214
Europa,3,clarin,0.00214
papá,3,clarin,0.00214
menem,3,clarin,0.00214
femicidio,3,clarin,0.00214
gobernador,3,clarin,0.00214
Android,3,clarin,0.00214
variante,3,clarin,0.00214
tango,3,clarin,0.00214
escapada,3,clarin,0.00214
rover,3,clarin,0.00214
niño,3,clarin,0.00214
renuncia,3,clarin,0.00214
ventaja,3,clarin,0.00214
US,3,clarin,0.00214
denuncia,3,clarin,0.00214
eje,3,clarin,0.00214
eficiencia,3,clarin,0.00214
salud,3,clarin,0.00214
intendente,3,clarin,0.00214
público,3,clarin,0.00214
alerta,3,clarin,0.00214
legado,3,clarin,0.00214
Venezuela,3,clarin,0.00214
vivo,3,clarin,0.00214
Clubhouse,3,clarin,0.00214
camino,3,clarin,0.00214
edición,3,clarin,0.00214
turista,3,clarin,0.00214
taller,3,clarin,0.00214
despedida,3,clarin,0.00214
frase,3,clarin,0.00214
Cristina,3,clarin,0.00214
lista,3,clarin,0.00214
retrato,3,clarin,0.00214
feriados,3,clarin,0.00214
efecto,3,clarin,0.00214
videojuego,3,clarin,0.00214
cosecha,3,clarin,0.00214
África,3,clarin,0.00214
modelo,3,clarin,0.00214
Cecilia Bolocco,3,clarin,0.00214
compra,3,clarin,0.00214
Acuerdo,3,clarin,0.00214
barrio,3,clarin,0.00214
Naomi Osaka,3,clarin,0.00214
futuro,3,clarin,0.00214
ciclo,3,clarin,0.00214
caballo,3,clarin,0.00214
marca,3,clarin,0.00214
oficial,3,clarin,0.00214
Alemania,3,clarin,0.00214
derecho,3,clarin,0.00214
asalto,3,clarin,0.00214
documental,3,clarin,0.00214
Barracas,3,clarin,0.00214
audio,3,clarin,0.00214
Bill Gates,3,clarin,0.00214
amigo,3,clarin,0.00214
polémica,3,clarin,0.00214
radio,3,clarin,0.00214
lateral,3,clarin,0.00214
Martínez,3,clarin,0.00214
Chicago,3,clarin,0.00214
control,3,clarin,0.00214
límite,3,clarin,0.00214
batalla,3,clarin,0.00214
