palabra,freq,diario,por_noticia
camino,64,popular,0.00561
ARBA,64,popular,0.00561
Sputnik,64,popular,0.00561
estadio,64,popular,0.00561
presidencia,64,popular,0.00561
rumbo,64,popular,0.00561
público,64,popular,0.00561
lesionados,64,popular,0.00561
Mayo,4,paginadoce,0.00545
papa,4,paginadoce,0.00545
espionaje,4,paginadoce,0.00545
mes,4,paginadoce,0.00545
crimen,4,paginadoce,0.00545
Formosa,4,paginadoce,0.00545
críticas,4,paginadoce,0.00545
River Plate,4,paginadoce,0.00545
Aerolíneas,4,paginadoce,0.00545
frente,4,paginadoce,0.00545
Opinión,4,paginadoce,0.00545
Congreso,4,paginadoce,0.00545
diputado,4,paginadoce,0.00545
8M,4,paginadoce,0.00545
Racing,4,paginadoce,0.00545
cambio,4,paginadoce,0.00545
luz,4,paginadoce,0.00545
acuerdo,4,paginadoce,0.00545
alegato,4,paginadoce,0.00545
fiscal,4,paginadoce,0.00545
Rodríguez Larreta,4,paginadoce,0.00545
Bolivia,4,paginadoce,0.00545
Plaza,4,paginadoce,0.00545
Fe,4,paginadoce,0.00545
Estados,4,paginadoce,0.00545
clave,4,paginadoce,0.00545
Boca,4,paginadoce,0.00545
donofrio,62,popular,0.00543
auto,62,popular,0.00543
presidente,61,popular,0.00534
acuerdo,60,popular,0.00526
US,4,perfil,0.00525
partido,4,perfil,0.00525
punto,4,perfil,0.00525
periodista,4,perfil,0.00525
Trump,4,perfil,0.00525
plan,4,perfil,0.00525
proyecto,4,perfil,0.00525
Santiago,4,perfil,0.00525
pedido,4,perfil,0.00525
economía,4,perfil,0.00525
EE UU,4,perfil,0.00525
Barcelona,4,perfil,0.00525
riesgo,4,perfil,0.00525
Córdoba,4,perfil,0.00525
barra,4,perfil,0.00525
Racing,4,perfil,0.00525
Martín Guzmán,4,perfil,0.00525
imagen,4,perfil,0.00525
cine,4,perfil,0.00525
COVID,4,perfil,0.00525
acusación,4,perfil,0.00525
ceo,4,perfil,0.00525
deuda,4,perfil,0.00525
vacunación,4,perfil,0.00525
Irak,4,perfil,0.00525
minuto,4,perfil,0.00525
Bolsonaro,4,perfil,0.00525
hinchas,4,perfil,0.00525
Asamblea,4,perfil,0.00525
frase,4,perfil,0.00525
selección,4,perfil,0.00525
candidato,4,perfil,0.00525
regreso,4,perfil,0.00525
marcha,4,perfil,0.00525
plan,7,clarin,0.00522
Brasil,7,clarin,0.00522
Barcelona,7,clarin,0.00522
denuncia,7,clarin,0.00522
Dólar,7,clarin,0.00522
formación,7,clarin,0.00522
Venezuela,7,clarin,0.00522
cambio,7,clarin,0.00522
niño,7,clarin,0.00522
obra,7,clarin,0.00522
crisis,7,clarin,0.00522
tragedia,7,clarin,0.00522
Grecia,59,popular,0.00517
prisión,59,popular,0.00517
terremoto,59,popular,0.00517
magnitud,59,popular,0.00517
Sevilla,58,popular,0.00508
gloria,58,popular,0.00508
Orban,58,popular,0.00508
denuncia,58,popular,0.00508
Marcelo Díaz,58,popular,0.00508
Fórmula,58,popular,0.00508
alpine,58,popular,0.00508
rompecabezas,58,popular,0.00508
taco,58,popular,0.00508
padre,58,popular,0.00508
Boca Juniors,58,popular,0.00508
Matías Almeyda,58,popular,0.00508
Diego Abal,58,popular,0.00508
barco,57,popular,0.00499
llama,57,popular,0.00499
rival,57,popular,0.00499
vacuna,57,popular,0.00499
futbol,57,popular,0.00499
Camilo,5,todonoticias,0.00499
estilo,5,todonoticias,0.00499
Copa,5,todonoticias,0.00499
robo,5,todonoticias,0.00499
TikTok,5,todonoticias,0.00499
Lionel Messi,5,todonoticias,0.00499
secreto,5,todonoticias,0.00499
víctima,5,todonoticias,0.00499
Carmen Barbieri,5,todonoticias,0.00499
justicia,5,todonoticias,0.00499
lista,5,todonoticias,0.00499
Copa Argentina,5,todonoticias,0.00499
FMI,5,todonoticias,0.00499
vacunación,5,todonoticias,0.00499
plan,5,todonoticias,0.00499
Salta,5,todonoticias,0.00499
historia,5,todonoticias,0.00499
bolsa,5,todonoticias,0.00499
oficial,5,todonoticias,0.00499
audiencia,5,todonoticias,0.00499
Brasil,5,todonoticias,0.00499
comisión,5,todonoticias,0.00499
flor,5,todonoticias,0.00499
reacción,5,todonoticias,0.00499
balazo,5,todonoticias,0.00499
blue,5,todonoticias,0.00499
críticas,5,todonoticias,0.00499
viaje,5,todonoticias,0.00499
gomón,5,todonoticias,0.00499
viernes,5,todonoticias,0.00499
padre,5,todonoticias,0.00499
frontera,5,todonoticias,0.00499
Liga,5,todonoticias,0.00499
pedido,5,todonoticias,0.00499
vuelta,5,todonoticias,0.00499
Asamblea,56,popular,0.00491
Axel Kicillof,56,popular,0.00491
desgaste,55,popular,0.00482
defensa,55,popular,0.00482
Martín Báez,55,popular,0.00482
martes,54,popular,0.00473
Rosario,54,popular,0.00473
Tolosa,53,popular,0.00464
vuelta,4,ambito,0.00463
alerta,4,ambito,0.00463
sistema,4,ambito,0.00463
seguridad,4,ambito,0.00463
OPEP,4,ambito,0.00463
producción,4,ambito,0.00463
martes,4,ambito,0.00463
inflación,4,ambito,0.00463
Johnson,4,ambito,0.00463
violencia,4,ambito,0.00463
Huracán,4,ambito,0.00463
piso,4,ambito,0.00463
Bolsonaro,4,ambito,0.00463
generación,4,ambito,0.00463
eje,4,ambito,0.00463
frontera,4,ambito,0.00463
marcha,4,ambito,0.00463
Myanmar,4,ambito,0.00463
represión,4,ambito,0.00463
caída,4,ambito,0.00463
huevo,4,ambito,0.00463
AFA,4,ambito,0.00463
viernes,4,ambito,0.00463
paro,4,ambito,0.00463
Salud,4,ambito,0.00463
denuncia,4,ambito,0.00463
petróleo,4,ambito,0.00463
audiencia,4,ambito,0.00463
gallina,4,ambito,0.00463
empresario,4,ambito,0.00463
audio,4,ambito,0.00463
Casa,4,ambito,0.00463
Oro,4,ambito,0.00463
cambio,4,ambito,0.00463
Francisco,4,ambito,0.00463
fin,4,ambito,0.00463
invicto,52,popular,0.00456
Eliminatorias,52,popular,0.00456
boca,52,popular,0.00456
Soto,52,popular,0.00456
paz,52,popular,0.00456
estudiante,52,popular,0.00456
Sarandí,52,popular,0.00456
Sigali,52,popular,0.00456
busca,52,popular,0.00456
Liniers,52,popular,0.00456
bebé,6,clarin,0.00447
Estados,6,clarin,0.00447
robo,6,clarin,0.00447
joven,6,clarin,0.00447
Córdoba,6,clarin,0.00447
escándalo,6,clarin,0.00447
Liga,6,clarin,0.00447
ataque,6,clarin,0.00447
soja,6,clarin,0.00447
prueba,6,clarin,0.00447
Francisco,6,clarin,0.00447
vip,6,clarin,0.00447
encuesta,6,clarin,0.00447
semana,6,clarin,0.00447
clase,6,clarin,0.00447
jugador,6,clarin,0.00447
récord,6,clarin,0.00447
alineación,6,clarin,0.00447
canción,6,clarin,0.00447
lunes,6,clarin,0.00447
Cristina,6,clarin,0.00447
frente,6,clarin,0.00447
dato,6,clarin,0.00447
plataforma,51,popular,0.00447
WhatsApp,50,popular,0.00438
reunión,50,popular,0.00438
Microsoft,50,popular,0.00438
Fe,50,popular,0.00438
holograma,50,popular,0.00438
sueño,49,popular,0.00429
terreno,49,popular,0.00429
turno,49,popular,0.00429
Jorge Lanata,49,popular,0.00429
gimnasia,49,popular,0.00429
Defensa,49,popular,0.00429
penal,49,popular,0.00429
observación,49,popular,0.00429
fiebre,49,popular,0.00429
Federico Mancinelli,48,popular,0.0042
químicos,48,popular,0.0042
Unión,48,popular,0.0042
Lautaro Gianetti,48,popular,0.0042
pase,48,popular,0.0042
hipódromo,48,popular,0.0042
línea,48,popular,0.0042
paritarias,48,popular,0.0042
programación,47,popular,0.00412
Juan Cerúndo,47,popular,0.00412
variante,46,popular,0.00403
Javier Pinola,46,popular,0.00403
eliminatoria,46,popular,0.00403
Pablo Pérez,46,popular,0.00403
Independiente,46,popular,0.00403
Alan Velasco,46,popular,0.00403
titular,46,popular,0.00403
Javier García,46,popular,0.00403
efeméride,4,todonoticias,0.00399
peligro,4,todonoticias,0.00399
París,4,todonoticias,0.00399
ciudad,4,todonoticias,0.00399
paso,4,todonoticias,0.00399
futbolista,4,todonoticias,0.00399
deuda,4,todonoticias,0.00399
nieto,4,todonoticias,0.00399
música,4,todonoticias,0.00399
Tucumán,4,todonoticias,0.00399
inflación,4,todonoticias,0.00399
papá,4,todonoticias,0.00399
reclamo,4,todonoticias,0.00399
Barcelona,4,todonoticias,0.00399
policía,4,todonoticias,0.00399
represión,4,todonoticias,0.00399
visita,4,todonoticias,0.00399
tapa,4,todonoticias,0.00399
red,4,todonoticias,0.00399
frente,4,todonoticias,0.00399
Racing,4,todonoticias,0.00399
versión,4,todonoticias,0.00399
Córdoba,4,todonoticias,0.00399
Fernando Iglesias,4,todonoticias,0.00399
Cambio,4,todonoticias,0.00399
familia,4,todonoticias,0.00399
clásico,4,todonoticias,0.00399
Francia,4,todonoticias,0.00399
fecha,4,todonoticias,0.00399
alimento,4,todonoticias,0.00399
Pilar,4,todonoticias,0.00399
miedo,4,todonoticias,0.00399
restricción,4,todonoticias,0.00399
globo,4,todonoticias,0.00399
Carlos Tevez,4,todonoticias,0.00399
marido,4,todonoticias,0.00399
lugar,4,todonoticias,0.00399
extranjero,4,todonoticias,0.00399
look,4,todonoticias,0.00399
Sputnik,4,todonoticias,0.00399
pareja,4,todonoticias,0.00399
rumor,4,todonoticias,0.00399
oposición,4,todonoticias,0.00399
Ganancias,4,todonoticias,0.00399
lunes,4,todonoticias,0.00399
Claudia Villafañe,4,todonoticias,0.00399
juicio,4,todonoticias,0.00399
Reino,4,todonoticias,0.00399
luz,4,todonoticias,0.00399
salud,4,todonoticias,0.00399
clave,4,todonoticias,0.00399
México,4,todonoticias,0.00399
Fede Bal,4,todonoticias,0.00399
advertencia,4,todonoticias,0.00399
formación,4,todonoticias,0.00399
paciente,4,todonoticias,0.00399
amor,4,todonoticias,0.00399
Diego Schwartzman,4,todonoticias,0.00399
amigo,4,todonoticias,0.00399
marcha,4,todonoticias,0.00399
videojuego,4,todonoticias,0.00399
memes,4,todonoticias,0.00399
Argentina Open,4,todonoticias,0.00399
manifestante,4,todonoticias,0.00399
final,4,todonoticias,0.00399
vecino,4,todonoticias,0.00399
Caseros,45,popular,0.00394
argentinos,44,popular,0.00385
Countries,43,popular,0.00377
película,5,clarin,0.00373
Europa,5,clarin,0.00373
peso,5,clarin,0.00373
tiro,5,clarin,0.00373
tipo,5,clarin,0.00373
bicameral,5,clarin,0.00373
ladrón,5,clarin,0.00373
pareja,5,clarin,0.00373
miércoles,5,clarin,0.00373
calle,5,clarin,0.00373
riesgo,5,clarin,0.00373
WhatsApp,5,clarin,0.00373
economía,5,clarin,0.00373
oficial,5,clarin,0.00373
regreso,5,clarin,0.00373
seguridad,5,clarin,0.00373
frontera,5,clarin,0.00373
Marcelo Gallardo,5,clarin,0.00373
fiesta,5,clarin,0.00373
horario,5,clarin,0.00373
femicidio,5,clarin,0.00373
debate,5,clarin,0.00373
familia,5,clarin,0.00373
Racing,5,clarin,0.00373
Copa Libertadores,5,clarin,0.00373
justicia,5,clarin,0.00373
intendente,5,clarin,0.00373
Netflix,5,clarin,0.00373
madre,5,clarin,0.00373
acuerdo,5,clarin,0.00373
dosis,5,clarin,0.00373
Horacio Rodríguez Larreta,5,clarin,0.00373
exportación,5,clarin,0.00373
Fútbol,5,clarin,0.00373
ciencia,5,clarin,0.00373
crimen,5,clarin,0.00373
Chicago,5,clarin,0.00373
escuela,5,clarin,0.00373
Copa,5,clarin,0.00373
abogado,5,clarin,0.00373
ley,5,clarin,0.00373
mensaje,5,clarin,0.00373
gol,5,clarin,0.00373
Schwartzman,42,popular,0.00368
niño,40,popular,0.0035
Jonathan Herrera,40,popular,0.0035
jueves,40,popular,0.0035
refuerzo,40,popular,0.0035
Andrés Chávez,37,popular,0.00324
Grammy,37,popular,0.00324
premio,37,popular,0.00324
copa,37,popular,0.00324
Nigeria,37,popular,0.00324
dragón,4,clarin,0.00298
futuro,4,clarin,0.00298
Gildo Insfrán,4,clarin,0.00298
Lionel Messi,4,clarin,0.00298
abuso,4,clarin,0.00298
puerta,4,clarin,0.00298
presión,4,clarin,0.00298
cárcel,4,clarin,0.00298
dolor,4,clarin,0.00298
venta,4,clarin,0.00298
negocio,4,clarin,0.00298
víctima,4,clarin,0.00298
Twitter,4,clarin,0.00298
vecino,4,clarin,0.00298
control,4,clarin,0.00298
docente,4,clarin,0.00298
EE UU,4,clarin,0.00298
problema,4,clarin,0.00298
misterio,4,clarin,0.00298
Rusia,4,clarin,0.00298
visita,4,clarin,0.00298
críticas,4,clarin,0.00298
juego,4,clarin,0.00298
inicio,4,clarin,0.00298
actor,4,clarin,0.00298
Mendoza,4,clarin,0.00298
paciente,4,clarin,0.00298
Unión,4,clarin,0.00298
Consejo,4,clarin,0.00298
plataforma,4,clarin,0.00298
plaza,4,clarin,0.00298
US,4,clarin,0.00298
hermano,4,clarin,0.00298
funcionario,4,clarin,0.00298
mano,4,clarin,0.00298
Messi,4,clarin,0.00298
ganador,4,clarin,0.00298
prisión,4,clarin,0.00298
igualdad,4,clarin,0.00298
barbijo,4,clarin,0.00298
Inglaterra,4,clarin,0.00298
propuesta,4,clarin,0.00298
Bolivia,4,clarin,0.00298
jefe,4,clarin,0.00298
campo,4,clarin,0.00298
deuda,4,clarin,0.00298
viernes,4,clarin,0.00298
derecho,4,clarin,0.00298
vuelta,4,clarin,0.00298
protesta,4,clarin,0.00298
punto,4,clarin,0.00298
jubilación,4,clarin,0.00298
luz,4,clarin,0.00298
estreno,4,clarin,0.00298
fin,4,clarin,0.00298
sistema,4,clarin,0.00298
líder,4,clarin,0.00298
industria,4,clarin,0.00298
Connected,26,popular,0.00228
Hernán Cattáneo,26,popular,0.00228
Netflix,26,popular,0.00228
documental,26,popular,0.00228
partido,26,popular,0.00228
empate,25,popular,0.00219
pole,25,popular,0.00219
position,25,popular,0.00219
Copa Argentina,23,popular,0.00201
Diego Dabove,18,popular,0.00158
Chilavert,17,popular,0.00149
Ruggeri,17,popular,0.00149
dólar,15,popular,0.00131
Tailandia,14,popular,0.00123
horóscopo,12,popular,0.00105
signo,11,popular,0.00096
alerta,10,popular,0.00088
Fernández,10,popular,0.00088
Cristina,10,popular,0.00088
mujer,9,popular,0.00079
Argentina,8,popular,7e-04
sismo,8,popular,7e-04
amigo,8,popular,7e-04
muertos,6,popular,0.00053
causa,6,popular,0.00053
chino,6,popular,0.00053
Irak,5,popular,0.00044
pandemia,5,popular,0.00044
hijo,5,popular,0.00044
universidad,4,popular,0.00035
entero,4,popular,0.00035
Lali Espósito,4,popular,0.00035
zodíaco,4,popular,0.00035
justicia,4,popular,0.00035
policía,4,popular,0.00035
Bolivia,4,popular,0.00035
alquiler,4,popular,0.00035
